TweetID,TweetText,TweetDate,TweetTimeIST,WeekdayName,IsWeekday,TweetCharacterCount,TweetWordCount,Impressions,Likes,Replies,Retweets,UserProfileClicks,HashtagClicks,URLClicks,TotalClicks,Engagements,EngagementRate,MediaEngagements,MediaViews,UserName,IsOddDate,EvenImpressions,HourIST
747,Sample tweet content number 747,2024-03-24,13:02:00,Sunday,False,27,21,1844,44,60,49,15,12,3,30,183,9.92,1,461,User_23,False,True,13
748,Sample tweet content number 748,2024-01-27,00:55:00,Saturday,False,138,21,2926,4,13,94,35,8,23,66,177,6.05,33,889,User_89,True,True,0
749,Sample tweet content number 749,2024-03-15,21:24:00,Friday,True,195,9,7505,142,9,50,46,13,9,68,269,3.58,50,138,User_51,True,False,21
750,Sample tweet content number 750,2024-01-05,02:45:00,Friday,True,52,11,6394,35,82,98,37,17,16,70,285,4.46,76,703,User_20,True,True,2
751,Sample tweet content number 751,2024-01-01,11:02:00,Monday,True,202,66,8729,164,2,135,32,27,23,82,383,4.39,46,525,User_73,True,False,11
752,Sample tweet content number 752,2024-02-16,10:32:00,Friday,True,71,43,2358,142,60,109,46,1,40,87,398,16.88,14,967,User_91,False,True,10
753,Sample tweet content number 753,2024-04-05,22:45:00,Friday,True,70,61,1993,111,63,0,28,12,15,55,229,11.49,67,722,User_76,True,False,22
754,Sample tweet content number 754,2024-01-11,12:10:00,Thursday,True,232,78,4015,73,75,102,23,28,19,70,320,7.97,59,843,User_61,True,False,12
755,Sample tweet content number 755,2024-02-06,22:45:00,Tuesday,True,116,39,4075,38,59,65,19,22,40,81,243,5.96,76,720,User_88,False,False,22
756,Sample tweet content number 756,2024-03-31,08:55:00,Sunday,False,216,50,6730,104,75,23,20,5,7,32,234,3.48,80,390,User_96,True,True,8
757,Sample tweet content number 757,2024-04-05,12:28:00,Friday,True,231,38,8910,106,37,60,11,28,19,58,261,2.93,79,187,User_65,True,True,12
758,Sample tweet content number 758,2024-04-10,23:40:00,Wednesday,True,67,5,7051,179,46,71,46,15,31,92,388,5.5,88,23,User_94,False,False,23
759,Sample tweet content number 759,2024-04-05,18:01:00,Friday,True,234,38,8992,93,43,19,37,10,12,59,214,2.38,55,468,User_62,True,True,18
760,Sample tweet content number 760,2024-03-09,08:12:00,Saturday,False,258,25,2513,144,71,69,33,17,27,77,361,14.37,45,405,User_93,True,False,8
761,Sample tweet content number 761,2024-01-14,16:05:00,Sunday,False,265,79,4748,195,57,60,22,1,5,28,340,7.16,51,935,User_2,False,True,16
762,Sample tweet content number 762,2024-02-17,09:42:00,Saturday,False,240,77,5407,171,100,80,50,10,17,77,428,7.92,99,254,User_57,True,False,9
763,Sample tweet content number 763,2024-02-06,18:42:00,Tuesday,True,176,29,2128,130,89,92,35,26,20,81,392,18.42,90,842,User_57,False,True,18
764,Sample tweet content number 764,2024-03-12,13:33:00,Tuesday,True,21,73,2802,39,3,39,24,4,23,51,132,4.71,79,43,User_32,False,True,13
765,Sample tweet content number 765,2024-03-31,13:37:00,Sunday,False,175,48,5457,197,88,9,0,18,35,53,347,6.36,42,540,User_33,True,False,13
766,Sample tweet content number 766,2024-01-21,04:21:00,Sunday,False,257,35,1714,107,36,55,22,26,37,85,283,16.51,35,679,User_34,True,True,4
767,Sample tweet content number 767,2024-03-30,12:42:00,Saturday,False,122,34,5273,27,3,1,35,24,27,86,117,2.22,57,964,User_80,False,False,12
768,Sample tweet content number 768,2024-01-11,01:34:00,Thursday,True,266,52,4952,179,7,13,15,5,31,51,250,5.05,3,643,User_9,True,True,1
769,Sample tweet content number 769,2024-01-20,01:37:00,Saturday,False,195,39,3898,191,67,111,1,17,22,40,409,10.49,8,302,User_76,False,True,1
770,Sample tweet content number 770,2024-02-27,21:48:00,Tuesday,True,279,70,5607,103,81,99,1,29,20,50,333,5.94,66,316,User_57,True,False,21
771,Sample tweet content number 771,2024-01-28,19:02:00,Sunday,False,205,51,3060,187,29,57,45,26,11,82,355,11.6,5,602,User_39,False,True,19
772,Sample tweet content number 772,2024-01-27,14:25:00,Saturday,False,169,49,5970,82,26,101,10,1,4,15,224,3.75,78,660,User_10,True,True,14
773,Sample tweet content number 773,2024-03-13,18:55:00,Wednesday,True,154,10,3909,145,64,111,37,23,10,70,390,9.98,23,157,User_61,True,False,18
774,Sample tweet content number 774,2024-02-19,20:22:00,Monday,True,163,6,2305,10,69,56,40,4,22,66,201,8.72,54,139,User_69,True,False,20
775,Sample tweet content number 775,2024-04-12,00:23:00,Friday,True,168,31,3994,138,92,57,36,1,10,47,334,8.36,29,694,User_88,False,True,0
776,Sample tweet content number 776,2024-04-15,22:20:00,Monday,True,190,67,9393,169,60,64,34,10,3,47,340,3.62,61,967,User_5,True,False,22
777,Sample tweet content number 777,2024-01-19,03:14:00,Friday,True,261,42,8883,183,96,74,1,3,3,7,360,4.05,8,686,User_51,True,False,3
778,Sample tweet content number 778,2024-02-05,15:39:00,Monday,True,184,43,8139,109,81,106,1,19,12,32,328,4.03,68,842,User_96,True,False,15
779,Sample tweet content number 779,2024-04-07,17:54:00,Sunday,False,144,19,390,14,3,145,47,16,24,87,249,63.85,14,842,User_29,True,True,17
780,Sample tweet content number 780,2024-03-31,07:35:00,Sunday,False,120,35,8630,5,25,108,2,16,33,51,189,2.19,86,501,User_28,True,True,7
781,Sample tweet content number 781,2024-01-05,12:50:00,Friday,True,280,43,5656,165,41,117,36,17,31,84,407,7.2,73,145,User_85,True,True,12
782,Sample tweet content number 782,2024-02-20,16:36:00,Tuesday,True,168,45,1003,161,99,137,48,6,26,80,477,47.56,3,329,User_58,False,False,16
783,Sample tweet content number 783,2024-02-08,16:52:00,Thursday,True,139,21,1609,86,32,40,47,14,6,67,225,13.98,32,100,User_45,False,False,16
784,Sample tweet content number 784,2024-01-06,04:25:00,Saturday,False,49,17,1181,167,10,94,49,16,17,82,353,29.89,30,602,User_99,False,False,4
785,Sample tweet content number 785,2024-03-24,20:00:00,Sunday,False,40,23,8002,64,29,20,12,10,14,36,149,1.86,66,610,User_69,False,True,20
786,Sample tweet content number 786,2024-04-27,19:16:00,Saturday,False,243,32,5792,101,43,74,0,14,16,30,248,4.28,32,697,User_96,True,True,19
787,Sample tweet content number 787,2024-04-06,23:35:00,Saturday,False,115,50,3614,81,65,72,28,8,34,70,288,7.97,81,569,User_79,False,True,23
788,Sample tweet content number 788,2024-01-19,03:06:00,Friday,True,202,16,7496,7,64,31,33,16,29,78,180,2.4,89,327,User_21,True,True,3
789,Sample tweet content number 789,2024-02-01,19:59:00,Thursday,True,269,80,620,191,7,76,10,5,6,21,295,47.58,49,881,User_88,True,True,19
790,Sample tweet content number 790,2024-04-03,01:54:00,Wednesday,True,24,56,1383,86,86,62,5,24,9,38,272,19.67,97,901,User_45,True,False,1
791,Sample tweet content number 791,2024-01-11,08:20:00,Thursday,True,180,79,4331,189,11,38,16,17,18,51,289,6.67,45,121,User_34,True,False,8
792,Sample tweet content number 792,2024-03-18,09:52:00,Monday,True,191,63,8325,144,24,27,9,17,15,41,236,2.83,64,281,User_13,False,False,9
793,Sample tweet content number 793,2024-02-13,00:02:00,Tuesday,True,143,62,9838,134,28,80,14,27,24,65,307,3.12,5,750,User_38,True,True,0
794,Sample tweet content number 794,2024-04-15,02:15:00,Monday,True,242,9,2105,73,79,142,12,20,40,72,366,17.39,42,128,User_4,True,False,2
795,Sample tweet content number 795,2024-04-22,21:34:00,Monday,True,55,8,740,110,15,38,14,11,35,60,223,30.14,34,332,User_64,False,True,21
796,Sample tweet content number 796,2024-03-15,21:33:00,Friday,True,155,42,5203,166,82,95,8,28,27,63,406,7.8,14,851,User_2,True,False,21
797,Sample tweet content number 797,2024-03-04,10:40:00,Monday,True,59,52,9452,55,2,31,29,29,9,67,155,1.64,1,917,User_72,False,True,10
798,Sample tweet content number 798,2024-03-09,14:41:00,Saturday,False,177,15,1147,9,89,145,5,28,14,47,290,25.28,91,389,User_82,True,False,14
799,Sample tweet content number 799,2024-02-23,09:01:00,Friday,True,104,20,5258,0,29,54,13,12,11,36,119,2.26,99,953,User_81,True,True,9
800,Sample tweet content number 800,2024-02-20,03:45:00,Tuesday,True,113,62,2010,198,72,1,17,5,29,51,322,16.02,32,802,User_76,False,True,3
801,Sample tweet content number 801,2024-01-16,11:28:00,Tuesday,True,151,35,3862,131,16,39,19,25,40,84,270,6.99,56,647,User_31,False,True,11
802,Sample tweet content number 802,2024-01-16,19:00:00,Tuesday,True,23,28,728,124,96,28,8,15,23,46,294,40.38,34,385,User_32,False,True,19
803,Sample tweet content number 803,2024-03-07,03:05:00,Thursday,True,252,33,1070,121,50,25,22,2,19,43,239,22.34,0,616,User_76,True,True,3
804,Sample tweet content number 804,2024-03-13,00:19:00,Wednesday,True,197,79,3042,171,0,30,28,22,17,67,268,8.81,36,535,User_50,True,True,0
805,Sample tweet content number 805,2024-03-18,16:54:00,Monday,True,34,9,5183,102,58,16,30,10,37,77,253,4.88,51,81,User_29,False,False,16
806,Sample tweet content number 806,2024-03-06,20:10:00,Wednesday,True,265,67,7328,28,44,0,3,20,9,32,104,1.42,2,817,User_88,False,True,20
807,Sample tweet content number 807,2024-03-27,06:20:00,Wednesday,True,151,45,6134,48,56,132,26,10,13,49,285,4.65,36,869,User_55,True,True,6
808,Sample tweet content number 808,2024-03-05,09:00:00,Tuesday,True,48,48,3774,120,1,97,39,15,25,79,297,7.87,46,59,User_1,True,True,9
809,Sample tweet content number 809,2024-04-04,00:25:00,Thursday,True,80,15,5053,147,55,82,29,30,14,73,357,7.07,41,153,User_87,False,False,0
810,Sample tweet content number 810,2024-04-29,13:24:00,Monday,True,61,26,7920,162,0,47,27,23,4,54,263,3.32,92,766,User_27,True,True,13
811,Sample tweet content number 811,2024-01-28,15:19:00,Sunday,False,122,18,1503,176,81,126,6,4,6,16,399,26.55,88,365,User_63,False,False,15
812,Sample tweet content number 812,2024-02-15,02:24:00,Thursday,True,185,58,5913,111,34,125,32,19,40,91,361,6.11,72,868,User_75,True,False,2
813,Sample tweet content number 813,2024-03-03,04:22:00,Sunday,False,230,20,4294,105,23,17,23,29,22,74,219,5.1,42,22,User_42,True,True,4
814,Sample tweet content number 814,2024-04-12,02:54:00,Friday,True,216,53,7954,170,32,85,17,5,26,48,335,4.21,24,871,User_17,False,True,2
815,Sample tweet content number 815,2024-02-06,05:45:00,Tuesday,True,271,61,6803,77,86,109,1,6,34,41,313,4.6,29,709,User_34,False,False,5
816,Sample tweet content number 816,2024-03-19,20:47:00,Tuesday,True,255,28,9327,184,50,51,18,3,4,25,310,3.32,96,273,User_13,True,False,20
817,Sample tweet content number 817,2024-04-30,09:52:00,Tuesday,True,151,43,6374,88,72,149,12,16,11,39,348,5.46,73,224,User_99,False,True,9
818,Sample tweet content number 818,2024-04-16,02:03:00,Tuesday,True,271,16,5506,88,79,71,46,29,30,105,343,6.23,95,184,User_67,False,True,2
819,Sample tweet content number 819,2024-04-25,23:23:00,Thursday,True,31,41,144,69,1,112,3,4,29,36,218,151.39,69,850,User_34,True,True,23
820,Sample tweet content number 820,2024-04-10,10:59:00,Wednesday,True,235,33,3284,136,81,74,16,18,37,71,362,11.02,58,849,User_49,False,True,10
821,Sample tweet content number 821,2024-04-05,00:46:00,Friday,True,212,10,6348,37,27,123,43,8,31,82,269,4.24,58,32,User_16,True,True,0
822,Sample tweet content number 822,2024-02-24,19:12:00,Saturday,False,88,33,7256,33,21,8,33,26,30,89,151,2.08,24,175,User_49,False,True,19
823,Sample tweet content number 823,2024-04-03,05:36:00,Wednesday,True,132,61,584,170,59,16,25,26,27,78,323,55.31,70,609,User_53,True,True,5
824,Sample tweet content number 824,2024-02-26,17:53:00,Monday,True,102,73,9987,39,97,122,35,1,2,38,296,2.96,28,729,User_16,False,False,17
825,Sample tweet content number 825,2024-01-13,19:45:00,Saturday,False,118,65,838,101,42,95,24,16,14,54,292,34.84,87,791,User_10,True,True,19
826,Sample tweet content number 826,2024-04-01,08:13:00,Monday,True,119,26,6914,149,68,140,10,24,35,69,426,6.16,80,330,User_77,True,True,8
827,Sample tweet content number 827,2024-02-29,07:11:00,Thursday,True,87,55,6055,65,20,85,36,22,21,79,249,4.11,72,46,User_82,True,False,7
828,Sample tweet content number 828,2024-01-14,22:40:00,Sunday,False,191,73,5544,25,83,106,27,7,21,55,269,4.85,77,0,User_20,False,True,22
829,Sample tweet content number 829,2024-04-08,20:16:00,Monday,True,48,71,9836,161,30,45,5,20,8,33,269,2.73,14,748,User_34,False,True,20
830,Sample tweet content number 830,2024-01-16,15:07:00,Tuesday,True,142,78,3100,43,8,13,12,4,36,52,116,3.74,15,941,User_62,False,True,15
831,Sample tweet content number 831,2024-04-17,14:56:00,Wednesday,True,147,65,4559,92,44,22,6,11,30,47,205,4.5,24,714,User_73,True,False,14
832,Sample tweet content number 832,2024-02-09,05:01:00,Friday,True,125,69,8311,171,62,52,10,13,36,59,344,4.14,3,15,User_16,True,False,5
833,Sample tweet content number 833,2024-02-25,10:53:00,Sunday,False,86,8,7105,92,80,125,43,20,16,79,376,5.29,18,593,User_60,True,False,10
834,Sample tweet content number 834,2024-03-13,12:08:00,Wednesday,True,169,34,2127,134,44,97,1,17,28,46,321,15.09,71,78,User_91,True,False,12
835,Sample tweet content number 835,2024-04-12,20:18:00,Friday,True,56,78,5477,133,45,87,5,5,38,48,313,5.71,15,271,User_86,False,False,20
836,Sample tweet content number 836,2024-03-21,23:33:00,Thursday,True,246,26,4816,156,19,112,35,9,1,45,332,6.89,66,355,User_34,True,True,23
837,Sample tweet content number 837,2024-01-16,17:57:00,Tuesday,True,116,12,2422,25,34,96,27,0,4,31,186,7.68,70,547,User_16,False,True,17
838,Sample tweet content number 838,2024-02-21,21:27:00,Wednesday,True,138,77,2375,142,61,146,3,24,25,52,401,16.88,56,558,User_72,True,False,21
839,Sample tweet content number 839,2024-03-29,15:59:00,Friday,True,55,24,8045,151,19,16,43,4,10,57,243,3.02,55,156,User_40,True,False,15
840,Sample tweet content number 840,2024-04-16,00:32:00,Tuesday,True,49,73,9356,12,61,57,39,22,24,85,215,2.3,16,285,User_84,False,True,0
841,Sample tweet content number 841,2024-04-09,18:33:00,Tuesday,True,39,6,1798,172,78,13,19,29,28,76,339,18.85,11,634,User_21,True,True,18
842,Sample tweet content number 842,2024-04-05,02:45:00,Friday,True,276,41,1349,93,52,141,36,3,1,40,326,24.17,41,738,User_85,True,False,2
843,Sample tweet content number 843,2024-04-16,03:22:00,Tuesday,True,241,61,9283,131,77,140,11,10,8,29,377,4.06,4,700,User_58,False,False,3
844,Sample tweet content number 844,2024-01-28,13:02:00,Sunday,False,136,13,4826,131,52,139,38,16,0,54,376,7.79,17,788,User_31,False,True,13
845,Sample tweet content number 845,2024-01-12,08:05:00,Friday,True,270,19,4613,57,2,43,25,28,30,83,185,4.01,90,888,User_73,False,False,8
846,Sample tweet content number 846,2024-04-02,13:02:00,Tuesday,True,240,80,7070,164,29,20,3,10,17,30,243,3.44,60,790,User_22,False,True,13
847,Sample tweet content number 847,2024-01-20,14:19:00,Saturday,False,54,50,4397,196,99,72,19,2,30,51,418,9.51,67,228,User_40,False,False,14
848,Sample tweet content number 848,2024-02-03,00:46:00,Saturday,False,145,77,5921,182,37,140,41,20,3,64,423,7.14,52,515,User_83,True,False,0
849,Sample tweet content number 849,2024-02-25,04:18:00,Sunday,False,94,37,6880,139,69,138,6,30,29,65,411,5.97,47,587,User_91,True,True,4
850,Sample tweet content number 850,2024-03-03,02:32:00,Sunday,False,137,17,6383,149,21,45,4,11,29,44,259,4.06,42,588,User_82,True,False,2
851,Sample tweet content number 851,2024-01-25,09:46:00,Thursday,True,132,52,8398,143,27,20,22,8,32,62,252,3.0,43,213,User_8,True,True,9
852,Sample tweet content number 852,2024-01-21,20:25:00,Sunday,False,220,33,771,140,49,8,28,17,18,63,260,33.72,73,837,User_38,True,False,20
853,Sample tweet content number 853,2024-02-23,07:44:00,Friday,True,81,73,4854,127,43,148,44,19,34,97,415,8.55,86,287,User_65,True,True,7
854,Sample tweet content number 854,2024-01-24,11:08:00,Wednesday,True,149,24,9013,44,2,43,42,21,34,97,186,2.06,25,370,User_5,False,False,11
855,Sample tweet content number 855,2024-01-05,18:52:00,Friday,True,217,44,1648,56,13,90,40,23,5,68,227,13.77,31,722,User_32,True,True,18
856,Sample tweet content number 856,2024-01-28,02:45:00,Sunday,False,261,41,137,149,90,16,16,15,32,63,318,232.12,19,741,User_19,False,False,2
857,Sample tweet content number 857,2024-04-22,18:26:00,Monday,True,226,45,3510,92,92,150,27,29,3,59,393,11.2,71,272,User_16,False,True,18
858,Sample tweet content number 858,2024-03-02,15:50:00,Saturday,False,125,76,3999,186,49,96,50,7,24,81,412,10.3,88,341,User_15,False,False,15
859,Sample tweet content number 859,2024-01-06,14:36:00,Saturday,False,57,65,5383,125,69,140,35,4,37,76,410,7.62,40,212,User_64,False,False,14
860,Sample tweet content number 860,2024-03-14,05:32:00,Thursday,True,186,34,7194,63,79,59,8,20,37,65,266,3.7,74,258,User_52,False,True,5
861,Sample tweet content number 861,2024-04-30,16:50:00,Tuesday,True,230,56,6779,139,99,10,16,9,29,54,302,4.45,85,728,User_83,False,False,16
862,Sample tweet content number 862,2024-01-31,18:27:00,Wednesday,True,100,52,8337,80,81,66,3,1,18,22,249,2.99,18,804,User_36,True,False,18
863,Sample tweet content number 863,2024-03-02,01:04:00,Saturday,False,67,24,3833,177,57,11,36,29,18,83,328,8.56,64,722,User_31,False,False,1
864,Sample tweet content number 864,2024-02-27,02:25:00,Tuesday,True,262,72,2423,69,97,7,30,12,12,54,227,9.37,91,959,User_64,True,False,2
865,Sample tweet content number 865,2024-04-13,22:30:00,Saturday,False,180,43,973,79,83,131,20,28,9,57,350,35.97,82,857,User_59,True,False,22
866,Sample tweet content number 866,2024-04-19,21:38:00,Friday,True,79,71,3201,186,83,81,0,18,11,29,379,11.84,76,0,User_91,True,False,21
867,Sample tweet content number 867,2024-04-20,11:49:00,Saturday,False,126,58,4083,167,71,146,10,2,32,44,428,10.48,18,681,User_53,False,False,11
868,Sample tweet content number 868,2024-02-10,15:29:00,Saturday,False,271,49,6256,124,61,95,31,20,4,55,335,5.35,8,214,User_98,False,True,15
869,Sample tweet content number 869,2024-01-21,01:16:00,Sunday,False,48,11,1659,59,34,43,33,19,31,83,219,13.2,34,441,User_51,True,False,1
870,Sample tweet content number 870,2024-01-09,13:57:00,Tuesday,True,81,14,1678,73,16,18,7,6,22,35,142,8.46,79,385,User_47,True,True,13
871,Sample tweet content number 871,2024-04-07,09:36:00,Sunday,False,241,62,1931,135,14,41,12,8,32,52,242,12.53,38,728,User_78,True,False,9
872,Sample tweet content number 872,2024-04-08,04:05:00,Monday,True,259,79,1368,44,14,86,31,30,38,99,243,17.76,34,268,User_37,False,True,4
873,Sample tweet content number 873,2024-04-07,12:28:00,Sunday,False,33,22,7789,148,77,115,8,18,35,61,401,5.15,93,223,User_12,True,False,12
874,Sample tweet content number 874,2024-01-08,03:09:00,Monday,True,171,14,1121,39,73,22,28,11,1,40,174,15.52,5,403,User_88,False,False,3
875,Sample tweet content number 875,2024-02-13,21:21:00,Tuesday,True,213,29,6079,51,79,19,43,23,10,76,225,3.7,36,992,User_77,True,False,21
876,Sample tweet content number 876,2024-01-25,14:44:00,Thursday,True,267,12,1121,198,65,121,7,3,38,48,432,38.54,74,749,User_11,True,False,14
877,Sample tweet content number 877,2024-03-05,18:41:00,Tuesday,True,136,20,9058,161,17,50,9,1,33,43,271,2.99,96,54,User_12,True,True,18
878,Sample tweet content number 878,2024-02-14,19:05:00,Wednesday,True,236,54,8021,132,28,20,9,13,5,27,207,2.58,69,872,User_46,False,False,19
879,Sample tweet content number 879,2024-01-24,10:59:00,Wednesday,True,52,23,6284,33,16,16,48,9,3,60,125,1.99,38,646,User_41,False,True,10
880,Sample tweet content number 880,2024-02-27,20:26:00,Tuesday,True,262,72,5864,190,52,10,12,6,6,24,276,4.71,37,763,User_58,True,True,20
881,Sample tweet content number 881,2024-03-13,00:09:00,Wednesday,True,176,68,7928,7,51,129,7,24,35,66,253,3.19,5,85,User_63,True,True,0
882,Sample tweet content number 882,2024-03-29,01:42:00,Friday,True,82,55,6068,115,72,73,26,4,17,47,307,5.06,0,786,User_87,True,True,1
883,Sample tweet content number 883,2024-02-01,19:49:00,Thursday,True,231,41,7851,130,25,12,8,28,4,40,207,2.64,21,428,User_65,True,False,19
884,Sample tweet content number 884,2024-03-19,10:53:00,Tuesday,True,130,31,6447,185,99,82,48,1,36,85,451,7.0,94,995,User_76,True,False,10
885,Sample tweet content number 885,2024-03-26,23:25:00,Tuesday,True,263,45,6288,83,0,120,40,5,15,60,263,4.18,77,390,User_36,False,True,23
886,Sample tweet content number 886,2024-01-06,16:09:00,Saturday,False,186,63,9626,91,77,122,36,3,1,40,330,3.43,32,466,User_52,False,True,16
887,Sample tweet content number 887,2024-03-09,06:10:00,Saturday,False,53,36,3984,73,53,108,48,3,30,81,315,7.91,26,394,User_30,True,True,6
888,Sample tweet content number 888,2024-02-26,16:01:00,Monday,True,78,34,5691,102,20,68,30,24,25,79,269,4.73,65,429,User_9,False,False,16
889,Sample tweet content number 889,2024-04-13,01:10:00,Saturday,False,223,33,858,58,18,77,22,19,28,69,222,25.87,53,207,User_95,True,True,1
890,Sample tweet content number 890,2024-04-23,15:39:00,Tuesday,True,277,73,9691,56,95,116,40,12,25,77,344,3.55,12,559,User_67,True,False,15
891,Sample tweet content number 891,2024-01-05,18:11:00,Friday,True,228,62,8039,108,71,140,43,19,38,100,419,5.21,100,159,User_88,True,False,18
892,Sample tweet content number 892,2024-02-15,08:39:00,Thursday,True,35,19,1076,73,3,106,2,23,36,61,243,22.58,83,280,User_9,True,True,8
893,Sample tweet content number 893,2024-02-29,12:09:00,Thursday,True,139,44,2964,150,67,74,38,5,0,43,334,11.27,100,329,User_8,True,True,12
894,Sample tweet content number 894,2024-04-02,05:29:00,Tuesday,True,106,75,6129,160,8,150,3,30,12,45,363,5.92,20,249,User_2,False,False,5
895,Sample tweet content number 895,2024-04-25,11:23:00,Thursday,True,109,47,7449,166,78,6,35,15,20,70,320,4.3,66,255,User_71,True,False,11
896,Sample tweet content number 896,2024-04-25,05:14:00,Thursday,True,210,32,5967,101,59,75,10,28,3,41,276,4.63,84,722,User_73,True,False,5
897,Sample tweet content number 897,2024-04-16,22:35:00,Tuesday,True,58,20,342,151,45,147,25,30,9,64,407,119.01,70,945,User_14,False,True,22
898,Sample tweet content number 898,2024-04-08,03:26:00,Monday,True,78,71,6320,174,36,60,33,16,18,67,337,5.33,94,19,User_75,False,True,3
899,Sample tweet content number 899,2024-03-11,13:03:00,Monday,True,38,71,7771,135,98,28,12,30,0,42,303,3.9,22,75,User_47,True,False,13
900,Sample tweet content number 900,2024-02-14,23:51:00,Wednesday,True,266,17,754,131,86,88,3,17,27,47,352,46.68,81,355,User_53,False,True,23
901,Sample tweet content number 901,2024-01-10,02:27:00,Wednesday,True,143,12,3956,68,42,115,23,8,25,56,281,7.1,9,78,User_44,False,True,2
902,Sample tweet content number 902,2024-04-29,12:54:00,Monday,True,31,69,937,36,0,134,19,11,4,34,204,21.77,39,817,User_97,True,False,12
903,Sample tweet content number 903,2024-03-03,11:21:00,Sunday,False,211,27,1600,0,15,14,5,22,40,67,96,6.0,78,616,User_53,True,True,11
904,Sample tweet content number 904,2024-04-25,23:05:00,Thursday,True,256,47,836,90,72,12,33,28,36,97,271,32.42,34,522,User_4,True,True,23
905,Sample tweet content number 905,2024-03-07,15:12:00,Thursday,True,137,75,2973,161,82,124,16,25,28,69,436,14.67,10,788,User_85,True,False,15
906,Sample tweet content number 906,2024-02-29,14:26:00,Thursday,True,133,10,4548,121,24,129,22,9,39,70,344,7.56,43,139,User_88,True,True,14
907,Sample tweet content number 907,2024-03-22,11:49:00,Friday,True,277,20,5195,123,30,122,39,27,20,86,361,6.95,23,97,User_35,False,False,11
908,Sample tweet content number 908,2024-02-28,04:47:00,Wednesday,True,258,26,2152,25,73,42,6,25,33,64,204,9.48,34,880,User_94,False,True,4
909,Sample tweet content number 909,2024-03-09,18:05:00,Saturday,False,182,75,7549,95,87,149,40,4,29,73,404,5.35,74,182,User_20,True,False,18
910,Sample tweet content number 910,2024-04-11,14:16:00,Thursday,True,195,35,2306,26,55,54,22,18,0,40,175,7.59,46,85,User_76,True,True,14
911,Sample tweet content number 911,2024-04-18,06:32:00,Thursday,True,234,19,1395,153,65,55,47,25,5,77,350,25.09,75,118,User_51,False,False,6
912,Sample tweet content number 912,2024-04-13,14:04:00,Saturday,False,122,47,3253,7,66,114,32,25,12,69,256,7.87,67,153,User_56,True,False,14
913,Sample tweet content number 913,2024-01-02,08:52:00,Tuesday,True,184,59,8786,133,91,137,36,26,4,66,427,4.86,65,848,User_99,False,True,8
914,Sample tweet content number 914,2024-01-21,11:35:00,Sunday,False,225,41,2732,58,56,77,6,28,34,68,259,9.48,21,626,User_20,True,True,11
915,Sample tweet content number 915,2024-01-11,23:12:00,Thursday,True,38,29,4409,141,68,11,31,27,4,62,282,6.4,59,779,User_18,True,False,23
916,Sample tweet content number 916,2024-01-19,08:24:00,Friday,True,276,26,267,145,45,44,50,30,37,117,351,131.46,78,404,User_49,True,False,8
917,Sample tweet content number 917,2024-03-02,10:03:00,Saturday,False,82,25,2485,164,76,119,7,12,14,33,392,15.77,16,795,User_13,False,False,10
918,Sample tweet content number 918,2024-01-28,13:52:00,Sunday,False,33,5,7470,199,34,126,48,16,23,87,446,5.97,84,15,User_45,False,True,13
919,Sample tweet content number 919,2024-03-09,02:03:00,Saturday,False,231,62,3330,198,28,42,12,13,35,60,328,9.85,16,383,User_76,True,True,2
920,Sample tweet content number 920,2024-02-15,17:08:00,Thursday,True,226,65,8153,51,15,85,40,12,24,76,227,2.78,98,263,User_91,True,False,17
921,Sample tweet content number 921,2024-02-04,04:42:00,Sunday,False,232,11,725,127,31,41,38,21,12,71,270,37.24,39,53,User_40,False,False,4
922,Sample tweet content number 922,2024-01-27,16:08:00,Saturday,False,118,56,6532,150,79,148,50,5,31,86,463,7.09,3,811,User_56,True,True,16
923,Sample tweet content number 923,2024-04-10,05:56:00,Wednesday,True,63,24,1878,195,69,101,0,2,3,5,370,19.7,50,164,User_17,False,True,5
924,Sample tweet content number 924,2024-03-01,10:45:00,Friday,True,44,68,1096,144,98,29,0,29,7,36,307,28.01,47,492,User_76,True,True,10
925,Sample tweet content number 925,2024-03-07,12:38:00,Thursday,True,278,36,9372,162,79,77,16,23,16,55,373,3.98,54,235,User_61,True,True,12
926,Sample tweet content number 926,2024-01-09,17:45:00,Tuesday,True,162,49,3714,92,70,42,10,18,21,49,253,6.81,24,687,User_91,True,True,17
927,Sample tweet content number 927,2024-03-14,18:46:00,Thursday,True,140,76,3773,14,2,121,21,14,26,61,198,5.25,82,61,User_94,False,False,18
928,Sample tweet content number 928,2024-01-18,15:02:00,Thursday,True,259,37,5530,7,20,85,14,19,10,43,155,2.8,17,972,User_38,False,True,15
929,Sample tweet content number 929,2024-03-15,04:02:00,Friday,True,191,72,9723,167,54,30,39,10,37,86,337,3.47,63,807,User_66,True,False,4
930,Sample tweet content number 930,2024-02-04,04:37:00,Sunday,False,195,53,3265,47,75,71,50,21,1,72,265,8.12,16,342,User_44,False,False,4
931,Sample tweet content number 931,2024-02-26,14:57:00,Monday,True,20,8,1424,137,72,37,3,0,27,30,276,19.38,37,921,User_8,False,True,14
932,Sample tweet content number 932,2024-01-12,13:50:00,Friday,True,233,64,3237,117,84,107,8,19,1,28,336,10.38,20,104,User_97,False,False,13
933,Sample tweet content number 933,2024-02-07,13:03:00,Wednesday,True,262,49,3090,156,54,27,15,8,6,29,266,8.61,63,367,User_31,True,True,13
